experiment_index;n;mod;avg_time_microseconds
0;2;1000003;4
5;3;1000003;5
10;4;1000003;8
15;5;1000003;12
20;6;1000003;16
25;7;1000003;23
30;8;1000003;27
35;9;1000003;42
40;10;1000003;48
45;11;1000003;63
50;12;1000003;76
55;13;1000003;91
60;14;1000003;110
65;15;1000003;140
70;16;1000003;155
75;17;1000003;209
80;18;1000003;221
85;19;1000003;269
90;20;1000003;290
95;21;1000003;331
100;22;1000003;381
