experiment_index;n;mod;avg_time_microseconds
0;2;1000003;7
5;3;1000003;22
10;4;1000003;42
15;5;1000003;73
20;6;1000003;112
25;7;1000003;167
30;8;1000003;256
35;9;1000003;359
40;10;1000003;458
45;11;1000003;591
50;12;1000003;741
55;13;1000003;943
60;14;1000003;1148
65;15;1000003;1394
70;16;1000003;1674
75;17;1000003;2020
80;18;1000003;2372
85;19;1000003;2809
90;20;1000003;3183
95;21;1000003;3657
100;22;1000003;4196
105;23;1000003;4752
110;24;1000003;5378
115;25;1000003;6119
120;26;1000003;7083
